commit;category;change;description;originalElement;originalClass;nextElement;nextClass;otherElement1;otherElement2;isBreakingChange;deprecated;javaDoc;;commit;category;change;description;originalElement;originalClass;nextElement;nextClass;otherElement1;otherElement2;isBreakingChange;deprecated;javaDoc;;isEqualBreakingChange;isEqualDeprecated;isEqualJavaDoc
e9d82762702f627258bb8d7d5c04836650bf2db6;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.metrics.controller.HystrixMetricsStreamController</code> added<br>;;;;com.netflix.hystrix.contrib.metrics.controller.HystrixMetricsStreamController;;;false;false;true;;e9d82762702f627258bb8d7d5c04836650bf2db6;Add Type;Type;<br>Type <code>com.netflix.hystrix.contrib.metrics.controller.HystrixMetricsStreamController</code> added<br>;;;com.netflix.hystrix.contrib.metrics.controller.HystrixMetricsStreamController;com.netflix.hystrix.contrib.metrics.controller.HystrixMetricsStreamController;;;false;false;true;;true;true;true
e9d82762702f627258bb8d7d5c04836650bf2db6;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.metrics.controller.HystrixRequestEventsSseController</code> added<br>;;;;com.netflix.hystrix.contrib.metrics.controller.HystrixRequestEventsSseController;;;false;false;true;;e9d82762702f627258bb8d7d5c04836650bf2db6;Add Type;Type;<br>Type <code>com.netflix.hystrix.contrib.metrics.controller.HystrixRequestEventsSseController</code> added<br>;;;com.netflix.hystrix.contrib.metrics.controller.HystrixRequestEventsSseController;com.netflix.hystrix.contrib.metrics.controller.HystrixRequestEventsSseController;;;false;false;true;;true;true;true
e9d82762702f627258bb8d7d5c04836650bf2db6;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.metrics.controller.HystrixUtilizationSseController</code> added<br>;;;;com.netflix.hystrix.contrib.metrics.controller.HystrixUtilizationSseController;;;false;false;true;;e9d82762702f627258bb8d7d5c04836650bf2db6;Add Type;Type;<br>Type <code>com.netflix.hystrix.contrib.metrics.controller.HystrixUtilizationSseController</code> added<br>;;;com.netflix.hystrix.contrib.metrics.controller.HystrixUtilizationSseController;com.netflix.hystrix.contrib.metrics.controller.HystrixUtilizationSseController;;;false;false;true;;true;true;true
9c357df18c67337469b475326f8ffe7df00314cc;Add Type;Type;<br>type <code>com.netflix.hystrix.exception.ExceptionNotWrappedByHystrix</code> added<br>;;;;com.netflix.hystrix.exception.ExceptionNotWrappedByHystrix;;;false;false;true;;9c357df18c67337469b475326f8ffe7df00314cc;Add Type;Type;<br>Type <code>com.netflix.hystrix.exception.ExceptionNotWrappedByHystrix</code> added<br>;;;com.netflix.hystrix.exception.ExceptionNotWrappedByHystrix;com.netflix.hystrix.exception.ExceptionNotWrappedByHystrix;;;false;false;true;;true;true;true
9c357df18c67337469b475326f8ffe7df00314cc;Add Type;Type;<br>type <code>com.netflix.hystrix.util.Exceptions</code> added<br>;;;;com.netflix.hystrix.util.Exceptions;;;false;false;false;;9c357df18c67337469b475326f8ffe7df00314cc;Add Type;Type;<br>Type <code>com.netflix.hystrix.util.Exceptions</code> added<br>;;;com.netflix.hystrix.util.Exceptions;com.netflix.hystrix.util.Exceptions;;;false;false;false;;true;true;true
12d19bdbc30b5761e388fc86f6fee96f8566eb7f;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.javanica.annotation.HystrixException</code> added<br>;;;;com.netflix.hystrix.contrib.javanica.annotation.HystrixException;;;false;false;true;;12d19bdbc30b5761e388fc86f6fee96f8566eb7f;Add Type;Type;<br>Type <code>com.netflix.hystrix.contrib.javanica.annotation.HystrixException</code> added<br>;;;com.netflix.hystrix.contrib.javanica.annotation.HystrixException;com.netflix.hystrix.contrib.javanica.annotation.HystrixException;;;false;false;true;;true;true;true
e102e5db43018533aacdf7417b570097a6fb161b;Remove Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.EventStreamEnum</code><br>was removed<br>;;com.netflix.hystrix.contrib.reactivesocket.EventStreamEnum;;;;;true;false;false;;e102e5db43018533aacdf7417b570097a6fb161b;Remove Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.EventStreamEnum</code> <br>was removed<br>;com.netflix.hystrix.contrib.reactivesocket.EventStreamEnum;com.netflix.hystrix.contrib.reactivesocket.EventStreamEnum;;;;;true;false;false;;true;true;true
e102e5db43018533aacdf7417b570097a6fb161b;Remove Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.EventStreamRequestHandler</code><br>was removed<br>;;com.netflix.hystrix.contrib.reactivesocket.EventStreamRequestHandler;;;;;true;false;true;;e102e5db43018533aacdf7417b570097a6fb161b;Remove Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.EventStreamRequestHandler</code> <br>was removed<br>;com.netflix.hystrix.contrib.reactivesocket.EventStreamRequestHandler;com.netflix.hystrix.contrib.reactivesocket.EventStreamRequestHandler;;;;;true;false;true;;true;true;true
e102e5db43018533aacdf7417b570097a6fb161b;Remove Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.client.HystrixMetricsReactiveSocketClient</code><br>was removed<br>;;com.netflix.hystrix.contrib.reactivesocket.client.HystrixMetricsReactiveSocketClient;;;;;true;false;false;;e102e5db43018533aacdf7417b570097a6fb161b;Remove Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.client.HystrixMetricsReactiveSocketClient</code> <br>was removed<br>;com.netflix.hystrix.contrib.reactivesocket.client.HystrixMetricsReactiveSocketClient;com.netflix.hystrix.contrib.reactivesocket.client.HystrixMetricsReactiveSocketClient;;;;;true;false;false;;true;true;true
35af9d2fa2ce4e09b0ca4a0e3a2d36fdcd5a83db;Lost Visibility in Type;Type;<br>type <code>com.netflix.hystrix.HystrixCommandGroupKey.Factory</code><br>changed visibility from <code>public</code>to <code>default</code><br>;;com.netflix.hystrix.HystrixCommandGroupKey.Factory;;com.netflix.hystrix.HystrixCommandGroupKey.Factory;public;default;true;false;false;;35af9d2fa2ce4e09b0ca4a0e3a2d36fdcd5a83db;Lost Visibility in Type;Type;<br> type <code>com.netflix.hystrix.HystrixCommandGroupKey.Factory</code><br> changed visibility from <code>public</code> to <code>default</code><br>;;;com.netflix.hystrix.HystrixCommandGroupKey.Factory;com.netflix.hystrix.HystrixCommandGroupKey.Factory;public;default;true;false;false;;true;true;true
35af9d2fa2ce4e09b0ca4a0e3a2d36fdcd5a83db;Lost Visibility in Type;Type;<br>type <code>com.netflix.hystrix.HystrixCommandKey.Factory</code><br>changed visibility from <code>public</code>to <code>default</code><br>;;com.netflix.hystrix.HystrixCommandKey.Factory;;com.netflix.hystrix.HystrixCommandKey.Factory;public;default;true;false;false;;35af9d2fa2ce4e09b0ca4a0e3a2d36fdcd5a83db;Lost Visibility in Type;Type;<br> type <code>com.netflix.hystrix.HystrixCommandKey.Factory</code><br> changed visibility from <code>public</code> to <code>default</code><br>;;;com.netflix.hystrix.HystrixCommandKey.Factory;com.netflix.hystrix.HystrixCommandKey.Factory;public;default;true;false;false;;true;true;true
35af9d2fa2ce4e09b0ca4a0e3a2d36fdcd5a83db;Lost Visibility in Type;Type;<br>type <code>com.netflix.hystrix.HystrixThreadPoolKey.Factory</code><br>changed visibility from <code>public</code>to <code>default</code><br>;;com.netflix.hystrix.HystrixThreadPoolKey.Factory;;com.netflix.hystrix.HystrixThreadPoolKey.Factory;public;default;true;false;false;;35af9d2fa2ce4e09b0ca4a0e3a2d36fdcd5a83db;Lost Visibility in Type;Type;<br> type <code>com.netflix.hystrix.HystrixThreadPoolKey.Factory</code><br> changed visibility from <code>public</code> to <code>default</code><br>;;;com.netflix.hystrix.HystrixThreadPoolKey.Factory;com.netflix.hystrix.HystrixThreadPoolKey.Factory;public;default;true;false;false;;true;true;true
35af9d2fa2ce4e09b0ca4a0e3a2d36fdcd5a83db;Add Type;Type;<br>type <code>com.netflix.hystrix.util.InternMap.ValueConstructor</code> added<br>;;;;com.netflix.hystrix.util.InternMap.ValueConstructor;;;false;false;false;;35af9d2fa2ce4e09b0ca4a0e3a2d36fdcd5a83db;Add Type;Type;<br>Type <code>com.netflix.hystrix.util.InternMap.ValueConstructor</code> added<br>;;;com.netflix.hystrix.util.InternMap.ValueConstructor;com.netflix.hystrix.util.InternMap.ValueConstructor;;;false;false;false;;true;true;true
35af9d2fa2ce4e09b0ca4a0e3a2d36fdcd5a83db;Add Type;Type;<br>type <code>com.netflix.hystrix.util.InternMap</code> added<br>;;;;com.netflix.hystrix.util.InternMap;;;false;false;true;;35af9d2fa2ce4e09b0ca4a0e3a2d36fdcd5a83db;Add Type;Type;<br>Type <code>com.netflix.hystrix.util.InternMap</code> added<br>;;;com.netflix.hystrix.util.InternMap;com.netflix.hystrix.util.InternMap;;;false;false;true;;true;true;true
5370e7bb9da9471758a307fdd461fbe74098644d;Move Type;Type;<br>type <code>com.netflix.hystrix.metric.serial.SerialHystrixConfiguration</code><br>moved to<br><code>com.netflix.hystrix.serial.SerialHystrixConfiguration</code><br>;;com.netflix.hystrix.metric.serial.SerialHystrixConfiguration;;com.netflix.hystrix.serial.SerialHystrixConfiguration;;;true;false;false;;5370e7bb9da9471758a307fdd461fbe74098644d;Move Type;Type;<br>type <code>com.netflix.hystrix.metric.serial.SerialHystrixConfiguration</code><br>moved to<br><code>com.netflix.hystrix.serial.SerialHystrixConfiguration</code><br>;com.netflix.hystrix.metric.serial.SerialHystrixConfiguration;com.netflix.hystrix.metric.serial.SerialHystrixConfiguration;com.netflix.hystrix.serial.SerialHystrixConfiguration;com.netflix.hystrix.serial.SerialHystrixConfiguration;;;true;false;false;;true;true;true
5370e7bb9da9471758a307fdd461fbe74098644d;Move Type;Type;<br>type <code>com.netflix.hystrix.metric.serial.SerialHystrixDashboardData</code><br>moved to<br><code>com.netflix.hystrix.serial.SerialHystrixDashboardData</code><br>;;com.netflix.hystrix.metric.serial.SerialHystrixDashboardData;;com.netflix.hystrix.serial.SerialHystrixDashboardData;;;true;false;false;;5370e7bb9da9471758a307fdd461fbe74098644d;Move Type;Type;<br>type <code>com.netflix.hystrix.metric.serial.SerialHystrixDashboardData</code><br>moved to<br><code>com.netflix.hystrix.serial.SerialHystrixDashboardData</code><br>;com.netflix.hystrix.metric.serial.SerialHystrixDashboardData;com.netflix.hystrix.metric.serial.SerialHystrixDashboardData;com.netflix.hystrix.serial.SerialHystrixDashboardData;com.netflix.hystrix.serial.SerialHystrixDashboardData;;;true;false;false;;true;true;true
5370e7bb9da9471758a307fdd461fbe74098644d;Move Type;Type;<br>type <code>com.netflix.hystrix.metric.serial.SerialHystrixMetric</code><br>moved to<br><code>com.netflix.hystrix.serial.SerialHystrixMetric</code><br>;;com.netflix.hystrix.metric.serial.SerialHystrixMetric;;com.netflix.hystrix.serial.SerialHystrixMetric;;;true;false;false;;5370e7bb9da9471758a307fdd461fbe74098644d;Move Type;Type;<br>type <code>com.netflix.hystrix.metric.serial.SerialHystrixMetric</code><br>moved to<br><code>com.netflix.hystrix.serial.SerialHystrixMetric</code><br>;com.netflix.hystrix.metric.serial.SerialHystrixMetric;com.netflix.hystrix.metric.serial.SerialHystrixMetric;com.netflix.hystrix.serial.SerialHystrixMetric;com.netflix.hystrix.serial.SerialHystrixMetric;;;true;false;false;;true;true;true
5370e7bb9da9471758a307fdd461fbe74098644d;Move Type;Type;<br>type <code>com.netflix.hystrix.metric.serial.SerialHystrixRequestEvents</code><br>moved to<br><code>com.netflix.hystrix.serial.SerialHystrixRequestEvents</code><br>;;com.netflix.hystrix.metric.serial.SerialHystrixRequestEvents;;com.netflix.hystrix.serial.SerialHystrixRequestEvents;;;true;false;false;;5370e7bb9da9471758a307fdd461fbe74098644d;Move Type;Type;<br>type <code>com.netflix.hystrix.metric.serial.SerialHystrixRequestEvents</code><br>moved to<br><code>com.netflix.hystrix.serial.SerialHystrixRequestEvents</code><br>;com.netflix.hystrix.metric.serial.SerialHystrixRequestEvents;com.netflix.hystrix.metric.serial.SerialHystrixRequestEvents;com.netflix.hystrix.serial.SerialHystrixRequestEvents;com.netflix.hystrix.serial.SerialHystrixRequestEvents;;;true;false;false;;true;true;true
f1bb9c9d2e50e330610aefdd6efc808a22ab935a;Deprecated Type;Type;<br>type <code>com.netflix.hystrix.contrib.requests.stream.HystrixRequestEventsJsonStream</code> was deprecated<br>;;com.netflix.hystrix.contrib.requests.stream.HystrixRequestEventsJsonStream;;com.netflix.hystrix.contrib.requests.stream.HystrixRequestEventsJsonStream;;;false;true;true;;f1bb9c9d2e50e330610aefdd6efc808a22ab935a;Deprecated Type;Type;<br> type com.netflix.hystrix.contrib.requests.stream.HystrixRequestEventsJsonStream <code> was deprecated<br>;;;com.netflix.hystrix.contrib.requests.stream.HystrixRequestEventsJsonStream;com.netflix.hystrix.contrib.requests.stream.HystrixRequestEventsJsonStream;;;false;false;false;;true;false;false
f1bb9c9d2e50e330610aefdd6efc808a22ab935a;Change in Supertype;Type;<br>type <code>com.netflix.hystrix.contrib.requests.stream.HystrixRequestEventsSseServlet</code><br>changed the superType<br>from <code>HttpServlet</code><br>to <code>HystrixSampleSseServlet</code><br>;;com.netflix.hystrix.contrib.requests.stream.HystrixRequestEventsSseServlet;;com.netflix.hystrix.contrib.requests.stream.HystrixRequestEventsSseServlet;HttpServlet;HystrixSampleSseServlet;true;false;true;;f1bb9c9d2e50e330610aefdd6efc808a22ab935a;Change in Supertype;Type;<br><code>com.netflix.hystrix.contrib.requests.stream.HystrixRequestEventsSseServlet</code><br>changed the superClass<br>from <code>com.netflix.hystrix.contrib.requests.stream.HttpServlet</code><br>to <code>com.netflix.hystrix.contrib.requests.stream.HystrixSampleSseServlet</code><br>;;;com.netflix.hystrix.contrib.requests.stream.HystrixRequestEventsSseServlet;com.netflix.hystrix.contrib.requests.stream.HystrixRequestEventsSseServlet;com.netflix.hystrix.contrib.requests.stream.HttpServlet;com.netflix.hystrix.contrib.requests.stream.HystrixSampleSseServlet;false;false;true;;false;true;true
151a4a08310a3e1dcc29e5d00f53d8933f1ec4ee;Deprecated Type;Type;<br>type <code>com.netflix.hystrix.contrib.metrics.eventstream.HystrixMetricsPoller</code> was deprecated<br>;;com.netflix.hystrix.contrib.metrics.eventstream.HystrixMetricsPoller;;com.netflix.hystrix.contrib.metrics.eventstream.HystrixMetricsPoller;;;false;true;true;;151a4a08310a3e1dcc29e5d00f53d8933f1ec4ee;Deprecated Type;Type;<br> type com.netflix.hystrix.contrib.metrics.eventstream.HystrixMetricsPoller <code> was deprecated<br>;;;com.netflix.hystrix.contrib.metrics.eventstream.HystrixMetricsPoller;com.netflix.hystrix.contrib.metrics.eventstream.HystrixMetricsPoller;;;false;false;true;;true;false;true
151a4a08310a3e1dcc29e5d00f53d8933f1ec4ee;Move Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixConfiguration</code><br>moved to<br><code>com.netflix.hystrix.metric.serial.SerialHystrixConfiguration</code><br>;;com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixConfiguration;;com.netflix.hystrix.metric.serial.SerialHystrixConfiguration;;;true;false;false;;151a4a08310a3e1dcc29e5d00f53d8933f1ec4ee;Move Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixConfiguration</code><br>moved to<br><code>com.netflix.hystrix.metric.serial.SerialHystrixConfiguration</code><br>;com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixConfiguration;com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixConfiguration;com.netflix.hystrix.metric.serial.SerialHystrixConfiguration;com.netflix.hystrix.metric.serial.SerialHystrixConfiguration;;;true;false;false;;true;true;true
151a4a08310a3e1dcc29e5d00f53d8933f1ec4ee;Move Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixRequestEvents</code><br>moved to<br><code>com.netflix.hystrix.metric.serial.SerialHystrixRequestEvents</code><br>;;com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixRequestEvents;;com.netflix.hystrix.metric.serial.SerialHystrixRequestEvents;;;true;false;false;;151a4a08310a3e1dcc29e5d00f53d8933f1ec4ee;Move Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixRequestEvents</code><br>moved to<br><code>com.netflix.hystrix.metric.serial.SerialHystrixRequestEvents</code><br>;com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixRequestEvents;com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixRequestEvents;com.netflix.hystrix.metric.serial.SerialHystrixRequestEvents;com.netflix.hystrix.metric.serial.SerialHystrixRequestEvents;;;true;false;false;;true;true;true
151a4a08310a3e1dcc29e5d00f53d8933f1ec4ee;Move Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixUtilization</code><br>moved to<br><code>com.netflix.hystrix.metric.serial.SerialHystrixUtilization</code><br>;;com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixUtilization;;com.netflix.hystrix.metric.serial.SerialHystrixUtilization;;;true;false;false;;151a4a08310a3e1dcc29e5d00f53d8933f1ec4ee;Move Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixUtilization</code><br>moved to<br><code>com.netflix.hystrix.metric.serial.SerialHystrixUtilization</code><br>;com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixUtilization;com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixUtilization;com.netflix.hystrix.metric.serial.SerialHystrixUtilization;com.netflix.hystrix.metric.serial.SerialHystrixUtilization;;;true;false;false;;true;true;true
b4e3ef8675a418285c339ebd28b25929a23e663b;Remove Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixCollapserMetricsStream</code><br>was removed<br>;;com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixCollapserMetricsStream;;;;;true;false;false;;b4e3ef8675a418285c339ebd28b25929a23e663b;Remove Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixCollapserMetricsStream</code> <br>was removed<br>;com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixCollapserMetricsStream;com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixCollapserMetricsStream;;;;;true;false;false;;true;true;true
b4e3ef8675a418285c339ebd28b25929a23e663b;Remove Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.StreamingSupplier</code><br>was removed<br>;;com.netflix.hystrix.contrib.reactivesocket.StreamingSupplier;;;;;true;false;false;;b4e3ef8675a418285c339ebd28b25929a23e663b;Remove Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.StreamingSupplier</code> <br>was removed<br>;com.netflix.hystrix.contrib.reactivesocket.StreamingSupplier;com.netflix.hystrix.contrib.reactivesocket.StreamingSupplier;;;;;true;false;false;;true;true;true
b4e3ef8675a418285c339ebd28b25929a23e663b;Remove Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixThreadPoolMetricsStream</code><br>was removed<br>;;com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixThreadPoolMetricsStream;;;;;true;false;false;;b4e3ef8675a418285c339ebd28b25929a23e663b;Remove Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixThreadPoolMetricsStream</code> <br>was removed<br>;com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixThreadPoolMetricsStream;com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixThreadPoolMetricsStream;;;;;true;false;false;;true;true;true
b4e3ef8675a418285c339ebd28b25929a23e663b;Remove Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.BasePayloadSupplier</code><br>was removed<br>;;com.netflix.hystrix.contrib.reactivesocket.BasePayloadSupplier;;;;;true;false;false;;b4e3ef8675a418285c339ebd28b25929a23e663b;Remove Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.BasePayloadSupplier</code> <br>was removed<br>;com.netflix.hystrix.contrib.reactivesocket.BasePayloadSupplier;com.netflix.hystrix.contrib.reactivesocket.BasePayloadSupplier;;;;;true;false;false;;true;true;true
b4e3ef8675a418285c339ebd28b25929a23e663b;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.HystrixDashboardStream.DashboardData</code> added<br>;;;;com.netflix.hystrix.contrib.reactivesocket.HystrixDashboardStream.DashboardData;;;false;false;false;;b4e3ef8675a418285c339ebd28b25929a23e663b;Add Type;Type;<br>Type <code>com.netflix.hystrix.contrib.reactivesocket.HystrixDashboardStream.DashboardData</code> added<br>;;;com.netflix.hystrix.contrib.reactivesocket.HystrixDashboardStream.DashboardData;com.netflix.hystrix.contrib.reactivesocket.HystrixDashboardStream.DashboardData;;;false;false;false;;true;true;true
b4e3ef8675a418285c339ebd28b25929a23e663b;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.HystrixDashboardStream</code> added<br>;;;;com.netflix.hystrix.contrib.reactivesocket.HystrixDashboardStream;;;false;false;false;;b4e3ef8675a418285c339ebd28b25929a23e663b;Add Type;Type;<br>Type <code>com.netflix.hystrix.contrib.reactivesocket.HystrixDashboardStream</code> added<br>;;;com.netflix.hystrix.contrib.reactivesocket.HystrixDashboardStream;com.netflix.hystrix.contrib.reactivesocket.HystrixDashboardStream;;;false;false;false;;true;true;true
