commit;category;change;description;originalElement;originalClass;nextElement;nextClass;otherElement1;otherElement2;isBreakingChange;deprecated;javaDoc
0b72b5588b1770af9ddb756f20b4b4e7169ecf5b;Extract Type;Type;<br>extract type <code>com.github.mikephil.charting.formatter.FormattedStringCache</code><br>from <code>com.xxmassdeveloper.mpchartexample.custom.MyValueFormatter</code><br>;;;;com.github.mikephil.charting.formatter.FormattedStringCache;com.xxmassdeveloper.mpchartexample.custom.MyValueFormatter;;true;false;true
bd5858e8c0595f5b5583b2eee591b20b6987b4cf;Move Type;Type;<br>type <code>com.github.mikephil.charting.charts.ScatterChart.ShapeRendererHandler</code><br>moved to<br><code>com.github.mikephil.charting.utils.ShapeRendererHandler</code><br>;;com.github.mikephil.charting.charts.ScatterChart.ShapeRendererHandler;;com.github.mikephil.charting.utils.ShapeRendererHandler;;;true;false;true
bd5858e8c0595f5b5583b2eee591b20b6987b4cf;Gain Visibility in Type;Type;<br>type <code>com.github.mikephil.charting.utils.ShapeRendererHandler</code><br>changed visibility from <code>protected</code>to <code>public</code><br>;;com.github.mikephil.charting.charts.ScatterChart.ShapeRendererHandler;;com.github.mikephil.charting.utils.ShapeRendererHandler;protected;public;true;false;true
c28b41b05ed9d22aaac4816eccd46602cf3803dd;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.highlight.Highlighter</code><br>from <code>com.github.mikephil.charting.highlight.ChartHighlighter</code><br>;;;;com.github.mikephil.charting.highlight.Highlighter;com.github.mikephil.charting.highlight.ChartHighlighter;;false;false;true
c0bee1c1cd3542375eb28e9235ce51b72198aa6d;Move Type;Type;<br>type <code>com.github.mikephil.charting.renderer.LineChartRenderer.XBounds</code><br>moved to<br><code>com.github.mikephil.charting.renderer.BarLineScatterCandleBubbleRenderer.XBounds</code><br>;;com.github.mikephil.charting.renderer.LineChartRenderer.XBounds;;com.github.mikephil.charting.renderer.BarLineScatterCandleBubbleRenderer.XBounds;;;false;false;true
c0bee1c1cd3542375eb28e9235ce51b72198aa6d;Gain Visibility in Type;Type;<br>type <code>com.github.mikephil.charting.renderer.BarLineScatterCandleBubbleRenderer.XBounds</code><br>changed visibility from <code>private</code>to <code>protected</code><br>;;com.github.mikephil.charting.renderer.LineChartRenderer.XBounds;;com.github.mikephil.charting.renderer.BarLineScatterCandleBubbleRenderer.XBounds;private;protected;false;false;true
c0bee1c1cd3542375eb28e9235ce51b72198aa6d;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.renderer.BarLineScatterCandleBubbleRenderer</code><br>from <code>com.github.mikephil.charting.renderer.LineScatterCandleRadarRenderer</code><br>;;;;com.github.mikephil.charting.renderer.BarLineScatterCandleBubbleRenderer;com.github.mikephil.charting.renderer.LineScatterCandleRadarRenderer;;false;false;true
639d3359093ac91f52e5da7718834b034ed491b9;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.data.BaseEntry</code><br>from <code>com.github.mikephil.charting.data.Entry</code><br>;;;;com.github.mikephil.charting.data.BaseEntry;com.github.mikephil.charting.data.Entry;;false;false;true
d2aa701eb2597e6735bd701b2e4bd2fc9de88c39;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.formatter.DefaultAxisValueFormatter</code><br>from <code>com.github.mikephil.charting.formatter.DefaultXAxisValueFormatter, com.github.mikephil.charting.formatter.DefaultYAxisValueFormatter</code><br>;;;;com.github.mikephil.charting.formatter.DefaultAxisValueFormatter;com.github.mikephil.charting.formatter.DefaultXAxisValueFormatter, com.github.mikephil.charting.formatter.DefaultYAxisValueFormatter;;false;false;true
2dd9d5aa34899207fb5fdfffc33bd1ccea28dfb5;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.jobs.ViewPortJob</code><br>from <code>com.github.mikephil.charting.jobs.AnimatedJob, com.github.mikephil.charting.jobs.MoveViewJob</code><br>;;;;com.github.mikephil.charting.jobs.ViewPortJob;com.github.mikephil.charting.jobs.AnimatedJob, com.github.mikephil.charting.jobs.MoveViewJob;;false;false;true
2dd9d5aa34899207fb5fdfffc33bd1ccea28dfb5;Remove Type;Type;<br>type <code>com.github.mikephil.charting.jobs.Job</code><br>was removed<br>;;com.github.mikephil.charting.jobs.Job;;;;;true;false;true
72cabd15aa98c4c18fd99a6199e353853f1c6545;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.jobs.Job</code><br>from <code>com.github.mikephil.charting.jobs.MoveViewJob</code><br>;;;;com.github.mikephil.charting.jobs.Job;com.github.mikephil.charting.jobs.MoveViewJob;;false;false;true
cf3a09d3e083639413b5597b1495563ee27c7f23;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.renderer.LineRadarRenderer</code><br>from <code>com.github.mikephil.charting.renderer.LineChartRenderer, com.github.mikephil.charting.renderer.RadarChartRenderer</code><br>;;;;com.github.mikephil.charting.renderer.LineRadarRenderer;com.github.mikephil.charting.renderer.LineChartRenderer, com.github.mikephil.charting.renderer.RadarChartRenderer;;false;false;true
ee0fd10fc42fed77a178d55899afad911c16a988;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.data.realm.RealmLineRadarDataSet</code><br>from <code>com.github.mikephil.charting.data.realm.RealmLineDataSet, com.github.mikephil.charting.data.realm.RealmRadarDataSet</code><br>;;;;com.github.mikephil.charting.data.realm.RealmLineRadarDataSet;com.github.mikephil.charting.data.realm.RealmLineDataSet, com.github.mikephil.charting.data.realm.RealmRadarDataSet;;false;false;true
ee0fd10fc42fed77a178d55899afad911c16a988;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.data.realm.RealmLineScatterCandleRadarDataSet</code><br>from <code>com.github.mikephil.charting.data.realm.RealmCandleDataSet, com.github.mikephil.charting.data.realm.RealmScatterDataSet</code><br>;;;;com.github.mikephil.charting.data.realm.RealmLineScatterCandleRadarDataSet;com.github.mikephil.charting.data.realm.RealmCandleDataSet, com.github.mikephil.charting.data.realm.RealmScatterDataSet;;false;false;true
ee0fd10fc42fed77a178d55899afad911c16a988;Extract Type;Type;<br>extract type <code>com.github.mikephil.charting.data.realm.RealmLineScatterCandleRadarDataSet</code><br>from <code>com.github.mikephil.charting.data.realm.RealmLineDataSet</code><br>;;;;com.github.mikephil.charting.data.realm.RealmLineScatterCandleRadarDataSet;com.github.mikephil.charting.data.realm.RealmLineDataSet;;true;false;true
ee0fd10fc42fed77a178d55899afad911c16a988;Extract Type;Type;<br>extract type <code>com.github.mikephil.charting.data.realm.RealmLineScatterCandleRadarDataSet</code><br>from <code>com.github.mikephil.charting.data.realm.RealmRadarDataSet</code><br>;;;;com.github.mikephil.charting.data.realm.RealmLineScatterCandleRadarDataSet;com.github.mikephil.charting.data.realm.RealmRadarDataSet;;true;false;true
6773bad9d5cb28c4cf7567175071b5b2d1072b98;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.data.realm.RealmBarLineScatterCandleBubbleDataSet</code><br>from <code>com.github.mikephil.charting.data.realm.RealmBarDataSet, com.github.mikephil.charting.data.realm.RealmBubbleDataSet</code><br>;;;;com.github.mikephil.charting.data.realm.RealmBarLineScatterCandleBubbleDataSet;com.github.mikephil.charting.data.realm.RealmBarDataSet, com.github.mikephil.charting.data.realm.RealmBubbleDataSet;;false;false;true
5aab431cff2ce9352d7dfe4296ba4155424d0560;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.data.realm.RealmBaseDataSet</code><br>from <code>com.github.mikephil.charting.data.realm.RealmLineDataSet</code><br>;;;;com.github.mikephil.charting.data.realm.RealmBaseDataSet;com.github.mikephil.charting.data.realm.RealmLineDataSet;;false;false;true
f8d8f4ce6c42d0fc481d9ea46dc6ba1c7954b39a;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.interfaces.datainterfaces.datasets.IPieDataSet</code><br>from <code>com.github.mikephil.charting.data.PieDataSet</code><br>;;;;com.github.mikephil.charting.interfaces.datainterfaces.datasets.IPieDataSet;com.github.mikephil.charting.data.PieDataSet;;false;false;true
f8d8f4ce6c42d0fc481d9ea46dc6ba1c7954b39a;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.interfaces.datainterfaces.datasets.IRadarDataSet</code><br>from <code>com.github.mikephil.charting.data.RadarDataSet</code><br>;;;;com.github.mikephil.charting.interfaces.datainterfaces.datasets.IRadarDataSet;com.github.mikephil.charting.data.RadarDataSet;;false;false;true
0d6dc4e44d87824a2530b308329c9db05df8e284;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.interfaces.datainterfaces.datasets.IBubbleDataSet</code><br>from <code>com.github.mikephil.charting.data.BubbleDataSet</code><br>;;;;com.github.mikephil.charting.interfaces.datainterfaces.datasets.IBubbleDataSet;com.github.mikephil.charting.data.BubbleDataSet;;false;false;true
0d6dc4e44d87824a2530b308329c9db05df8e284;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.interfaces.datainterfaces.datasets.ICandleDataSet</code><br>from <code>com.github.mikephil.charting.data.CandleDataSet</code><br>;;;;com.github.mikephil.charting.interfaces.datainterfaces.datasets.ICandleDataSet;com.github.mikephil.charting.data.CandleDataSet;;false;false;true
0d6dc4e44d87824a2530b308329c9db05df8e284;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.interfaces.datainterfaces.datasets.IScatterDataSet</code><br>from <code>com.github.mikephil.charting.data.ScatterDataSet</code><br>;;;;com.github.mikephil.charting.interfaces.datainterfaces.datasets.IScatterDataSet;com.github.mikephil.charting.data.ScatterDataSet;;false;false;true
7de07205eff46026913a9a65399070f3a0fc9852;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.interfaces.datainterfaces.datasets.IBaseDataSet</code><br>from <code>com.github.mikephil.charting.interfaces.datainterfaces.datasets.IDataSet</code><br>;;;;com.github.mikephil.charting.interfaces.datainterfaces.datasets.IBaseDataSet;com.github.mikephil.charting.interfaces.datainterfaces.datasets.IDataSet;;false;false;true
1482f9331e6d47c2e255be1cb95b3e91133aabc0;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.data.BaseDataSet</code><br>from <code>com.github.mikephil.charting.data.DataSet, com.github.mikephil.charting.data.realm.RealmLineDataSet</code><br>;;;;com.github.mikephil.charting.data.BaseDataSet;com.github.mikephil.charting.data.DataSet, com.github.mikephil.charting.data.realm.RealmLineDataSet;;false;false;true
83e8911290a32cee478d19b89e559b823c6f4c18;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.interfaces.datainterfaces.data.IChartData</code><br>from <code>com.github.mikephil.charting.data.ChartData</code><br>;;;;com.github.mikephil.charting.interfaces.datainterfaces.data.IChartData;com.github.mikephil.charting.data.ChartData;;false;false;true
5a15715b25991e3d61d27d552f9eba45975d65e7;Move Type;Type;<br>type <code>com.github.mikephil.charting.utils.LargeValueFormatter</code><br>moved to<br><code>com.github.mikephil.charting.formatter.LargeValueFormatter</code><br>;;com.github.mikephil.charting.utils.LargeValueFormatter;;com.github.mikephil.charting.formatter.LargeValueFormatter;;;true;false;true
5a15715b25991e3d61d27d552f9eba45975d65e7;Move Type;Type;<br>type <code>com.github.mikephil.charting.utils.PercentFormatter</code><br>moved to<br><code>com.github.mikephil.charting.formatter.PercentFormatter</code><br>;;com.github.mikephil.charting.utils.PercentFormatter;;com.github.mikephil.charting.formatter.PercentFormatter;;;true;false;true
5a15715b25991e3d61d27d552f9eba45975d65e7;Move Type;Type;<br>type <code>com.github.mikephil.charting.utils.ValueFormatter</code><br>moved to<br><code>com.github.mikephil.charting.formatter.ValueFormatter</code><br>;;com.github.mikephil.charting.utils.ValueFormatter;;com.github.mikephil.charting.formatter.ValueFormatter;;;true;false;true
a9cb766310048db828a5d741095e2911c0f9809f;Move Type;Type;<br>type <code>com.github.mikephil.charting.charts.BarLineChartBase.DefaultFillFormatter</code><br>moved to<br><code>com.github.mikephil.charting.utils.DefaultFillFormatter</code><br>;;com.github.mikephil.charting.charts.BarLineChartBase.DefaultFillFormatter;;com.github.mikephil.charting.utils.DefaultFillFormatter;;;true;false;true
a9cb766310048db828a5d741095e2911c0f9809f;Gain Visibility in Type;Type;<br>type <code>com.github.mikephil.charting.utils.DefaultFillFormatter</code><br>changed visibility from <code>protected</code>to <code>public</code><br>;;com.github.mikephil.charting.charts.BarLineChartBase.DefaultFillFormatter;;com.github.mikephil.charting.utils.DefaultFillFormatter;protected;public;true;false;true
034e05997d2fad20d8b1a764b651b66483f713f4;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.data.LineScatterCandleRadarDataSet</code><br>from <code>com.github.mikephil.charting.data.CandleDataSet, com.github.mikephil.charting.data.LineRadarDataSet, com.github.mikephil.charting.data.ScatterDataSet</code><br>;;;;com.github.mikephil.charting.data.LineScatterCandleRadarDataSet;com.github.mikephil.charting.data.CandleDataSet, com.github.mikephil.charting.data.LineRadarDataSet, com.github.mikephil.charting.data.ScatterDataSet;;false;false;true
034e05997d2fad20d8b1a764b651b66483f713f4;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.renderer.LineScatterCandleRadarRenderer</code><br>from <code>com.github.mikephil.charting.renderer.CandleStickChartRenderer, com.github.mikephil.charting.renderer.LineChartRenderer, com.github.mikephil.charting.renderer.RadarChartRenderer, com.github.mikephil.charting.renderer.ScatterChartRenderer</code><br>;;;;com.github.mikephil.charting.renderer.LineScatterCandleRadarRenderer;com.github.mikephil.charting.renderer.CandleStickChartRenderer, com.github.mikephil.charting.renderer.LineChartRenderer, com.github.mikephil.charting.renderer.RadarChartRenderer, com.github.mikephil.charting.renderer.ScatterChartRenderer;;false;false;true
19a0e03efa78fd056bda1ede639a4639e56a5148;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.listener.ChartTouchListener</code><br>from <code>com.github.mikephil.charting.listener.BarLineChartTouchListener, com.github.mikephil.charting.listener.PieRadarChartTouchListener</code><br>;;;;com.github.mikephil.charting.listener.ChartTouchListener;com.github.mikephil.charting.listener.BarLineChartTouchListener, com.github.mikephil.charting.listener.PieRadarChartTouchListener;;false;false;true
75cc593864d3aaa3a08e80631c6a05ffa14b8738;Move and Rename Type;Type;<br>type <code>com.github.mikephil.charting.animation.AnimationEasing.EasingFunction</code><br>moved and renamed to<br><code>com.github.mikephil.charting.animation.EasingFunction</code><br>;;com.github.mikephil.charting.animation.AnimationEasing.EasingFunction;;com.github.mikephil.charting.animation.EasingFunction;;;true;false;true
4cb9089fe44062486da79403a6c6b495a6f13a5e;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.components.ComponentBase</code><br>from <code>com.github.mikephil.charting.components.AxisBase, com.github.mikephil.charting.components.Legend</code><br>;;;;com.github.mikephil.charting.components.ComponentBase;com.github.mikephil.charting.components.AxisBase, com.github.mikephil.charting.components.Legend;;false;false;true
c9df99a643186ee96acb7e16a6aa39da1d812ba9;Move and Rename Type;Type;<br>type <code>com.github.mikephil.charting.charts.BarLineChartBase.BorderPosition</code><br>moved and renamed to<br><code>com.github.mikephil.charting.components.XAxis.XAxisPosition</code><br>;;com.github.mikephil.charting.charts.BarLineChartBase.BorderPosition;;com.github.mikephil.charting.components.XAxis.XAxisPosition;;;true;false;true
c9df99a643186ee96acb7e16a6aa39da1d812ba9;Remove Type;Type;<br>type <code>com.github.mikephil.charting.components.XAxis.XLabelPosition</code><br>was removed<br>;;com.github.mikephil.charting.components.XAxis.XLabelPosition;;;;;true;false;true
58ad281d635c4d8d9aa79f3c7a83b82a66cd8216;Move Type;Type;<br>type <code>com.github.mikephil.charting.charts.LineChart.DefaultFillFormatter</code><br>moved to<br><code>com.github.mikephil.charting.charts.BarLineChartBase.DefaultFillFormatter</code><br>;;com.github.mikephil.charting.charts.LineChart.DefaultFillFormatter;;com.github.mikephil.charting.charts.BarLineChartBase.DefaultFillFormatter;;;false;false;true
58ad281d635c4d8d9aa79f3c7a83b82a66cd8216;Gain Visibility in Type;Type;<br>type <code>com.github.mikephil.charting.charts.BarLineChartBase.DefaultFillFormatter</code><br>changed visibility from <code>private</code>to <code>protected</code><br>;;com.github.mikephil.charting.charts.LineChart.DefaultFillFormatter;;com.github.mikephil.charting.charts.BarLineChartBase.DefaultFillFormatter;private;protected;false;false;true
58ad281d635c4d8d9aa79f3c7a83b82a66cd8216;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.data.Data</code><br>from <code>com.github.mikephil.charting.data.ChartData</code><br>;;;;com.github.mikephil.charting.data.Data;com.github.mikephil.charting.data.ChartData;;false;false;false
58ad281d635c4d8d9aa79f3c7a83b82a66cd8216;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.interfaces.BarDataProvider</code><br>from <code>com.github.mikephil.charting.charts.BarChart</code><br>;;;;com.github.mikephil.charting.interfaces.BarDataProvider;com.github.mikephil.charting.charts.BarChart;;false;false;false
58ad281d635c4d8d9aa79f3c7a83b82a66cd8216;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.interfaces.LineDataProvider</code><br>from <code>com.github.mikephil.charting.charts.LineChart</code><br>;;;;com.github.mikephil.charting.interfaces.LineDataProvider;com.github.mikephil.charting.charts.LineChart;;false;false;false
8d59446596a7aa50c9f8f36f0bcf075a02518ff2;Extract Type;Type;<br>extract type <code>com.github.mikephil.charting.renderer.PieChartRenderer</code><br>from <code>com.github.mikephil.charting.charts.PieChart</code><br>;;;;com.github.mikephil.charting.renderer.PieChartRenderer;com.github.mikephil.charting.charts.PieChart;;true;false;false
ba18feecf862e4f287510b0e268d9c051d1f7db5;Extract Type;Type;<br>extract type <code>com.github.mikephil.charting.renderer.BarChartRenderer</code><br>from <code>com.github.mikephil.charting.charts.BarChart</code><br>;;;;com.github.mikephil.charting.renderer.BarChartRenderer;com.github.mikephil.charting.charts.BarChart;;true;false;false
0a5202da009279728c4e2b6f4f0d4b816a249feb;Change in Supertype;Type;<br>type <code>com.github.mikephil.charting.utils.XAxis</code><br>changed the superType<br>from <code>LabelBase</code><br>to <code>AxisBase</code><br>;;com.github.mikephil.charting.utils.XLabels;;com.github.mikephil.charting.utils.XAxis;LabelBase;AxisBase;true;false;true
0a5202da009279728c4e2b6f4f0d4b816a249feb;Change in Supertype;Type;<br>type <code>com.github.mikephil.charting.utils.YAxis</code><br>changed the superType<br>from <code>LabelBase</code><br>to <code>AxisBase</code><br>;;com.github.mikephil.charting.utils.YLabels;;com.github.mikephil.charting.utils.YAxis;LabelBase;AxisBase;true;false;true
0a5202da009279728c4e2b6f4f0d4b816a249feb;Extract Type;Type;<br>extract type <code>com.github.mikephil.charting.animation.ChartAnimator</code><br>from <code>com.github.mikephil.charting.charts.Chart</code><br>;;;;com.github.mikephil.charting.animation.ChartAnimator;com.github.mikephil.charting.charts.Chart;;true;false;false
0a5202da009279728c4e2b6f4f0d4b816a249feb;Extract Type;Type;<br>extract type <code>com.github.mikephil.charting.renderer.DataRenderer</code><br>from <code>com.github.mikephil.charting.charts.Chart</code><br>;;;;com.github.mikephil.charting.renderer.DataRenderer;com.github.mikephil.charting.charts.Chart;;true;false;false
0a5202da009279728c4e2b6f4f0d4b816a249feb;Extract Type;Type;<br>extract type <code>com.github.mikephil.charting.renderer.LineChartRenderer</code><br>from <code>com.github.mikephil.charting.charts.LineChart</code><br>;;;;com.github.mikephil.charting.renderer.LineChartRenderer;com.github.mikephil.charting.charts.LineChart;;true;false;false
0a5202da009279728c4e2b6f4f0d4b816a249feb;Extract Type;Type;<br>extract type <code>com.github.mikephil.charting.renderer.ViewPortHandler</code><br>from <code>com.github.mikephil.charting.charts.Chart</code><br>;;;;com.github.mikephil.charting.renderer.ViewPortHandler;com.github.mikephil.charting.charts.Chart;;true;false;false
0a5202da009279728c4e2b6f4f0d4b816a249feb;Extract Type;Type;<br>extract type <code>com.github.mikephil.charting.renderer.ViewPortHandler</code><br>from <code>com.github.mikephil.charting.renderer.Transformer</code><br>;;;;com.github.mikephil.charting.renderer.ViewPortHandler;com.github.mikephil.charting.renderer.Transformer;;true;false;false
a12c5e5ab7267517182a816725abb1337fad8383;Rename Type;Type;<br>type <code>com.github.mikephil.charting.renderer.ColumnToBarTransformer</code><br>renamed to<br><code>com.github.mikephil.charting.renderer.HorizontalBarChartTransformer</code><br>;;com.github.mikephil.charting.renderer.ColumnToBarTransformer;;com.github.mikephil.charting.renderer.HorizontalBarChartTransformer;;;true;false;false
b4d80e8aa48959289f4d904ed00026e6e4164c71;Extract Supertype;Type;<br>extract superType <code>com.github.mikephil.charting.interfaces.ChartInterface</code><br>from <code>com.github.mikephil.charting.charts.Chart</code><br>;;;;com.github.mikephil.charting.interfaces.ChartInterface;com.github.mikephil.charting.charts.Chart;;false;false;true
b4d80e8aa48959289f4d904ed00026e6e4164c71;Extract Type;Type;<br>extract type <code>com.github.mikephil.charting.renderer.Transformer</code><br>from <code>com.github.mikephil.charting.charts.BarLineChartBase</code><br>;;;;com.github.mikephil.charting.renderer.Transformer;com.github.mikephil.charting.charts.BarLineChartBase;;true;false;true
b4d80e8aa48959289f4d904ed00026e6e4164c71;Extract Type;Type;<br>extract type <code>com.github.mikephil.charting.renderer.Transformer</code><br>from <code>com.github.mikephil.charting.charts.Chart</code><br>;;;;com.github.mikephil.charting.renderer.Transformer;com.github.mikephil.charting.charts.Chart;;true;false;true
